,Time,Ax,Ay,Az,Gx,Gy,Gz,Label
3732,423432,0.45,-0.03,-0.89,-7.68,-3.6,7.38,1.0
3733,423509,0.4,-0.06,-0.89,-5.79,3.84,3.23,1.0
3734,423606,0.46,-0.08,-0.9,-4.27,8.54,1.1,1.0
3735,423711,0.53,-0.02,-0.84,-3.96,6.28,-1.89,1.0
3736,423789,0.52,-0.05,-0.87,-7.32,8.41,-0.61,1.0
3737,423891,0.46,-0.06,-0.88,-9.27,0.49,-3.11,1.0
3738,423960,0.45,-0.04,-0.89,-7.93,2.07,-3.05,1.0
3739,424065,0.5,0.0,-0.87,-3.11,7.62,10.37,1.0
3740,424171,0.45,-0.02,-0.85,-1.95,1.95,16.28,1.0
3741,424249,0.49,-0.06,-0.89,-4.02,5.61,17.5,1.0
3742,424346,0.5,-0.03,-0.88,-6.89,8.66,12.87,1.0
3743,424452,0.54,-0.04,-0.87,-12.07,7.87,0.43,1.0
3744,424529,0.54,-0.06,-0.88,-14.94,-1.22,-6.52,1.0
3745,424635,0.44,0.09,-0.86,-17.01,-2.13,-9.51,1.0
3746,424705,0.49,0.08,-0.85,7.56,6.71,-19.51,1.0
3747,424811,0.51,0.01,-0.86,8.84,6.04,-20.12,1.0
3748,424917,0.48,0.02,-0.87,9.7,3.23,-13.9,1.0
3749,424996,0.51,-0.03,-0.87,6.46,0.37,-10.12,1.0
3750,425095,0.48,-0.03,-0.87,3.66,0.79,-6.22,1.0
3751,425201,0.49,0.01,-0.86,0.24,-4.39,-7.13,1.0
3752,425282,0.5,-0.02,-0.88,-3.23,-2.74,-1.89,1.0
3753,425391,0.52,0.01,-0.86,2.38,5.79,-0.3,1.0
3754,425463,0.58,0.0,-0.85,-9.63,-0.06,-13.41,1.0
3755,425573,0.45,0.04,-0.9,-9.21,-3.35,-6.46,1.0
3756,425678,0.42,0.1,-0.88,-1.34,0.06,9.7,1.0
3757,425760,0.43,-0.02,-0.92,7.56,3.11,22.8,1.0
3758,425861,0.49,-0.05,-0.88,6.71,15.43,26.4,1.0
3759,425978,0.54,-0.07,-0.87,1.34,11.28,18.54,1.0
3760,426060,0.48,-0.01,-0.89,-2.87,12.2,1.59,1.0
3761,426171,0.55,-0.04,-0.81,-3.29,1.83,-2.44,1.0
3762,426243,0.49,-0.08,-0.91,1.46,-7.38,0.67,1.0
3763,426354,0.52,-0.07,-0.87,0.67,0.18,-10.61,1.0
3764,426466,0.47,-0.08,-0.87,-9.45,-9.33,-1.71,1.0
3765,426547,0.46,-0.04,-0.88,-0.98,-6.22,-3.29,1.0
3766,426717,0.45,0.1,-0.89,3.78,9.39,9.15,1.0
3767,426835,0.47,0.04,-0.89,2.93,3.6,-2.8,1.0
3768,426912,0.45,0.04,-0.9,-3.72,0.79,-1.95,1.0
3769,427020,0.48,0.0,-0.84,-1.83,5.18,9.94,1.0
3770,427089,0.48,-0.03,-0.91,-3.11,-3.23,7.93,1.0
3771,427196,0.45,0.07,-0.91,-5.98,6.65,11.59,1.0
3772,427301,0.43,0.02,-0.89,0.85,1.04,17.74,1.0
3773,427379,0.49,0.03,-0.87,4.76,7.38,14.21,1.0
3774,427478,0.57,-0.05,-0.86,3.66,14.51,4.27,1.0
3775,427586,0.42,0.01,-0.92,-10.3,0.3,-10.55,1.0
3776,427665,0.51,0.12,-0.8,-14.76,27.2,-14.7,1.0
3777,427773,0.52,0.01,-0.87,-9.27,15.12,-4.21,1.0
3778,427843,0.47,0.04,-0.84,0.3,21.83,12.26,1.0
3779,427951,0.65,-0.05,-0.78,4.09,19.39,18.05,1.0
3780,428060,0.67,-0.01,-0.75,-7.68,-10.3,17.2,1.0
3781,428138,0.67,0.0,-0.73,-19.57,-22.44,6.04,1.0
3782,428238,0.33,0.06,-0.91,-31.89,20.73,-17.38,1.0
3783,428347,0.62,0.01,-0.84,-23.23,-0.37,-22.01,1.0
3784,428425,0.54,0.14,-0.8,6.83,13.17,-10.73,1.0
3785,428532,0.49,0.28,-0.82,25.49,-23.35,4.33,1.0
3786,428602,0.48,-0.15,-0.72,-35.67,27.5,-11.52,1.0
3787,428713,0.66,-0.0,-0.83,58.96,67.07,23.29,1.0
3788,428824,0.36,-0.19,-1.03,3.66,-72.38,20.49,1.0
3789,428906,0.45,-0.11,-0.89,-15.55,-5.49,1.83,1.0
3790,429009,0.47,-0.14,-0.9,-10.91,2.87,10.37,1.0
3791,429121,0.48,-0.11,-0.88,-28.78,4.94,16.22,1.0
3792,429203,0.5,0.01,-0.85,-27.87,-2.07,29.7,1.0
3793,429316,0.48,0.01,-0.88,-14.57,-12.99,32.38,1.0
3794,429389,0.49,0.04,-0.93,-14.51,-10.85,21.16,1.0
3795,429501,0.4,-0.04,-0.92,-20.12,-10.85,29.27,1.0
3796,429614,0.4,0.05,-0.92,-18.84,-14.94,36.1,1.0
3797,429696,0.46,0.02,-0.87,-6.16,21.52,31.22,1.0
3798,429799,0.32,-0.07,-0.97,5.91,23.05,27.56,1.0
3799,429908,0.43,0.03,-0.86,-1.28,27.56,13.72,1.0
3800,429990,0.46,-0.12,-0.95,9.7,22.13,15.85,4.0
3801,430169,0.89,-0.15,-0.23,29.45,140.79,1.83,4.0
3802,430249,0.99,-0.27,0.11,35.06,100.37,0.18,4.0
3803,430360,0.99,-0.31,0.21,27.99,106.46,-15.3,4.0
3804,430469,1.01,-0.22,0.22,15.18,64.27,-22.13,4.0
3805,430549,0.97,-0.25,0.31,8.23,28.11,-13.78,4.0
3806,430649,0.88,-0.12,0.29,-7.62,17.44,-16.04,4.0
3807,430758,1.0,0.01,0.38,-34.27,28.72,9.02,4.0
3808,430837,1.0,-0.07,0.38,7.38,43.48,7.68,4.0
3809,430945,0.97,0.01,0.35,6.16,62.44,4.88,4.0
3810,431015,0.99,0.03,0.35,15.91,-35.12,10.49,4.0
3811,431124,0.96,-0.04,0.38,40.55,-30.91,7.38,4.0
3812,431241,0.87,-0.09,0.24,35.12,-32.2,5.55,4.0
3813,431319,0.92,-0.07,0.38,29.39,-18.29,6.59,4.0
3814,431429,0.99,-0.06,0.35,24.15,-19.45,14.51,4.0
3815,431538,1.01,-0.08,0.2,25.37,-17.87,22.44,4.0
3816,431618,0.97,-0.06,0.21,37.93,-78.48,20.24,4.0
3817,431729,0.91,-0.3,0.09,9.02,16.16,17.56,4.0
3818,431800,0.96,-0.37,0.27,-33.23,-98.6,4.88,4.0
3819,431912,0.94,-0.15,0.19,-47.07,-77.44,-22.32,4.0
3820,432026,1.17,0.16,-0.06,-22.32,-81.28,-17.87,4.0
3821,432108,0.75,-0.2,-0.31,-33.41,-252.44,-9.82,4.0
3822,432208,0.89,-0.0,-0.4,-11.95,16.34,-7.26,4.0
3823,432320,0.63,0.06,-0.75,-28.66,-197.56,8.84,4.0
3824,432402,0.58,-0.12,-0.77,12.87,23.72,1.04,4.0
3825,432515,0.53,0.07,-0.86,-5.0,0.98,-22.62,4.0
3826,432618,0.6,0.06,-0.82,-5.0,9.63,-17.01,4.0
3827,432699,0.43,-0.04,-0.89,7.26,4.45,8.05,4.0
3828,432811,0.51,0.03,-0.86,-4.15,10.98,-1.89,4.0
3829,432923,0.49,-0.04,-0.89,-2.68,15.12,6.46,4.0
3830,432996,0.52,-0.02,-0.86,-1.95,40.0,12.2,4.0
3831,433108,0.56,-0.02,-0.81,-5.98,71.04,16.83,4.0
3832,433191,0.73,-0.06,-0.62,-6.34,180.61,14.51,4.0
3833,433304,0.97,-0.06,-0.16,-4.09,157.44,10.24,4.0
3834,433471,0.96,-0.11,0.23,9.27,2.93,7.5,4.0
3835,433561,0.98,-0.17,0.24,21.95,24.27,15.06,4.0
3836,433674,0.89,-0.14,0.2,6.1,-7.01,6.95,4.0
3837,433781,0.95,-0.16,0.18,5.3,-2.68,3.78,4.0
3838,433851,0.92,-0.1,0.19,8.78,-12.2,4.09,4.0
3839,433959,0.96,-0.13,0.22,9.76,-4.21,5.43,4.0
3840,434037,1.0,-0.15,0.26,4.02,14.63,0.91,4.0
3841,434456,0.98,-0.2,0.37,-18.84,4.21,5.79,4.0
3842,434972,0.96,-0.24,0.25,-6.77,11.52,13.05,4.0
3843,435062,0.96,-0.1,0.2,-9.57,-27.07,8.48,4.0
3844,435333,0.94,-0.19,0.19,1.52,-22.8,12.93,4.0
3845,435416,0.98,-0.22,0.2,1.28,-2.26,5.91,4.0
3846,435903,0.92,-0.16,0.01,-24.63,-23.41,-6.1,4.0
3847,436301,0.96,-0.05,0.02,-28.78,-29.15,-12.38,4.0
3848,436383,1.02,0.0,0.12,-17.01,4.02,-10.12,4.0
3849,436573,1.0,-0.1,0.23,5.49,21.59,3.23,4.0
3850,436681,1.02,-0.1,0.2,7.68,4.21,8.05,4.0
3851,436760,0.98,-0.14,0.2,4.15,22.99,6.83,4.0
3852,436868,0.99,-0.12,0.15,11.95,1.4,-3.29,4.0
3853,436946,0.99,-0.11,0.16,-0.18,8.84,-3.72,4.0
3854,437045,0.97,-0.1,0.13,-5.24,-7.87,-1.52,4.0
3855,437153,0.98,-0.1,0.17,-6.34,-6.52,0.49,4.0
3856,437231,0.99,-0.12,0.17,-1.04,0.73,4.57,4.0
3857,437339,0.96,-0.08,0.18,2.01,2.07,2.5,4.0
3858,437408,1.0,-0.11,0.22,1.77,10.06,2.01,4.0
3859,437516,1.0,-0.1,0.22,-2.01,12.13,0.18,4.0
3860,437624,0.98,-0.11,0.22,-0.85,9.45,-2.32,4.0
3861,437701,0.97,-0.09,0.2,0.55,8.35,-2.2,4.0
3862,437797,0.97,-0.11,0.19,-3.29,5.55,-0.67,4.0
3863,437905,0.97,-0.07,0.2,-9.33,3.17,1.1,4.0
3864,437983,0.98,-0.05,0.19,-3.84,7.74,0.91,4.0
3865,438098,0.96,-0.06,0.19,1.04,-0.67,3.35,4.0
3866,438167,0.96,-0.06,0.24,0.43,-1.16,7.13,4.0
3867,438275,0.98,-0.08,0.26,3.48,15.06,-0.43,4.0
3868,438383,0.92,-0.18,0.15,-2.74,11.34,-4.39,4.0
3869,438462,0.95,-0.05,0.22,-15.43,-7.62,-5.49,4.0
3870,438564,0.95,-0.07,0.24,-14.39,-13.17,-4.02,4.0
3871,438674,0.97,-0.09,0.24,-10.3,-2.01,0.37,4.0
3872,438755,0.98,-0.09,0.25,-3.66,4.63,0.43,4.0
3873,438866,0.99,-0.09,0.29,-8.11,12.2,1.77,4.0
3874,438939,0.94,-0.1,0.25,-1.34,-0.98,2.32,4.0
3875,439050,0.98,-0.08,0.29,10.18,0.18,6.59,4.0
3876,439162,0.94,-0.06,0.24,2.13,-9.45,0.24,4.0
3877,439243,0.93,-0.07,0.26,-2.74,14.27,-1.52,4.0
3878,439342,0.96,-0.07,0.31,-3.84,4.21,0.0,4.0
3879,439453,0.96,-0.09,0.28,-3.41,-9.76,1.65,4.0
3880,439534,0.97,-0.08,0.28,-0.3,-3.6,2.32,4.0
3881,439645,0.96,-0.09,0.3,1.16,1.65,2.68,4.0
3882,439718,0.97,-0.08,0.28,1.77,3.6,3.6,4.0
3883,439829,0.95,-0.09,0.27,1.71,-3.41,3.48,4.0
3884,439940,0.96,-0.1,0.27,0.24,-0.55,2.68,4.0
3885,440013,0.96,-0.11,0.25,-3.29,0.0,0.91,4.0
3886,440124,0.97,-0.11,0.28,-6.46,6.04,1.52,4.0
3887,440205,0.97,-0.11,0.27,-10.67,3.66,-0.85,4.0
3888,440386,0.97,-0.09,0.27,-2.5,2.93,0.3,4.0
3889,440493,0.96,-0.1,0.27,-3.84,8.29,2.01,4.0
3890,440570,0.96,-0.14,0.28,-3.29,7.74,3.23,4.0
3891,440678,0.93,-0.14,0.25,-10.12,7.99,9.51,4.0
3892,440757,0.91,-0.16,0.29,-13.72,4.27,16.83,4.0
3893,440870,0.92,-0.15,0.32,-12.93,10.79,20.91,4.0
3894,440979,0.9,-0.16,0.31,-14.76,6.65,19.7,4.0
3895,441059,0.98,-0.2,0.4,-12.5,3.41,12.38,4.0
3896,441167,0.94,-0.18,0.37,-3.05,3.84,7.56,4.0
3897,441263,0.92,-0.2,0.33,3.78,2.56,6.04,4.0
3898,441340,0.93,-0.23,0.38,5.0,3.23,5.61,4.0
3899,441448,0.92,-0.23,0.35,6.16,-0.67,4.57,4.0
3900,441526,0.9,-0.23,0.36,3.41,-0.91,4.94,4.0
3901,441625,0.89,-0.24,0.35,0.67,-0.24,4.02,4.0
3902,441703,0.91,-0.24,0.36,-1.22,0.85,1.52,4.0
3903,441810,0.89,-0.24,0.35,-5.18,-1.65,0.37,4.0
3904,441918,0.92,-0.24,0.35,-10.98,1.28,-4.33,4.0
3905,441988,0.91,-0.23,0.34,-7.44,2.01,-5.37,4.0
3906,442096,0.92,-0.21,0.29,-17.44,-16.16,-11.46,4.0
3907,442206,0.92,-0.28,0.32,-15.79,-1.1,-8.96,4.0
3908,442285,0.92,-0.21,0.31,-23.78,-4.82,-13.66,4.0
3909,442388,0.96,-0.21,0.35,-25.85,2.2,-12.07,4.0
3910,442470,0.98,-0.15,0.3,-32.68,-7.5,-17.5,4.0
3911,442583,0.98,-0.14,0.32,-19.21,5.98,-11.28,4.0
3912,442696,0.96,-0.1,0.27,-8.29,-5.0,-12.74,4.0
3913,442769,0.91,-0.13,0.26,14.45,-8.23,-12.38,4.0
3914,442882,0.94,-0.12,0.21,7.87,-18.35,-7.74,4.0
3915,442994,0.94,-0.06,0.25,11.65,-13.96,3.6,4.0
3916,443077,0.98,-0.07,0.31,30.24,4.33,20.85,4.0
3917,443180,1.02,-0.12,0.33,33.11,6.28,21.34,4.0
3918,443301,0.96,-0.19,0.24,34.45,-5.0,16.16,4.0
3919,443383,0.95,-0.23,0.25,23.23,-6.95,9.94,4.0
3920,443495,0.94,-0.18,0.24,7.5,3.9,6.95,4.0
3921,443568,0.94,-0.17,0.25,-2.99,14.82,4.88,4.0
3922,443676,0.91,-0.19,0.3,-14.57,22.87,3.9,4.0
3923,443789,1.02,-0.17,0.39,-19.7,37.87,10.37,4.0
3924,443871,0.95,-0.15,0.4,0.49,10.37,5.43,4.0
3925,443974,0.91,-0.22,0.36,0.73,7.62,8.05,4.0
3926,444055,0.83,-0.23,0.3,-0.37,-10.24,-3.48,4.0
3927,444238,0.9,-0.21,0.33,-1.77,-9.57,1.4,4.0
3928,444354,0.9,-0.22,0.35,-5.98,-0.18,-0.61,4.0
3929,444423,0.91,-0.22,0.32,-11.04,3.35,0.3,4.0
3930,444567,0.92,-0.2,0.34,-11.34,5.43,-1.16,4.0
3931,444675,0.93,-0.2,0.36,-10.98,4.82,-0.18,4.0
3932,444753,0.92,-0.22,0.37,-11.46,3.41,-0.37,4.0
3933,444862,0.92,-0.23,0.38,-8.17,4.27,0.3,4.0
3934,444940,0.89,-0.22,0.35,-2.5,-5.12,2.38,4.0
3935,445047,0.9,-0.24,0.38,-0.18,-1.77,2.99,4.0
3936,445155,0.88,-0.24,0.38,0.3,-2.13,4.57,4.0
3937,445224,0.9,-0.25,0.38,-4.94,7.2,7.5,4.0
3938,445332,0.9,-0.23,0.39,-6.77,2.44,3.54,4.0
3939,445410,0.9,-0.23,0.38,-3.05,1.77,0.79,4.0
3940,445518,0.91,-0.22,0.37,1.28,-1.71,1.46,4.0
3941,445617,0.9,-0.22,0.36,5.18,-2.13,2.01,4.0
3942,445695,0.89,-0.24,0.38,5.18,-1.34,3.9,4.0
3943,445804,0.89,-0.24,0.38,7.32,-0.61,6.28,4.0
3944,445884,0.88,-0.23,0.36,1.28,-4.7,1.65,4.0
3945,445986,0.91,-0.24,0.39,6.95,6.83,2.01,4.0
3946,446067,0.92,-0.26,0.42,-0.55,7.87,2.68,4.0
3947,446178,0.89,-0.24,0.37,-8.05,0.98,1.52,4.0
3948,446286,0.91,-0.24,0.36,-9.94,3.96,-2.26,4.0
3949,446359,0.91,-0.24,0.38,-10.98,0.06,-0.85,4.0
3950,446470,0.93,-0.22,0.37,-6.71,-7.5,-3.17,4.0
3951,446582,0.91,-0.23,0.33,-2.26,-3.29,-4.57,4.0
3952,446664,0.9,-0.24,0.36,-9.76,-3.9,-3.6,4.0
3953,446766,0.91,-0.24,0.32,-10.55,-0.06,-2.93,4.0
3954,446848,0.92,-0.24,0.33,-10.67,0.3,0.3,4.0
3955,446969,0.93,-0.24,0.33,-9.94,3.96,4.39,4.0
3956,447081,0.9,-0.22,0.31,-3.29,-2.2,1.89,4.0
3957,447153,0.92,-0.24,0.35,-0.79,2.44,2.44,4.0
3958,447265,0.92,-0.23,0.33,1.16,0.43,4.09,4.0
3959,447376,0.92,-0.24,0.34,12.68,1465.91,-215.49,4.0
3960,447530,0.9,-0.23,0.29,-8.66,-2.87,-4.09,4.0
3961,447635,0.93,-0.27,0.32,-5.73,6.16,2.8,4.0
3962,447713,0.94,-0.25,0.35,-1.65,3.17,2.01,4.0
3963,447821,0.9,-0.25,0.32,0.3,-2.07,0.49,4.0
3964,447928,0.91,-0.25,0.32,-2.2,5.0,2.74,4.0
3965,447997,0.92,-0.24,0.34,-2.99,3.72,3.35,4.0
3966,448105,0.93,-0.23,0.34,-2.62,3.05,4.76,4.0
3967,448183,0.93,-0.26,0.33,-1.34,-1.65,2.32,4.0
3968,448291,0.91,-0.26,0.34,2.5,-2.8,1.89,4.0
3969,448360,0.9,-0.26,0.35,2.01,-0.12,0.73,4.0
3970,448468,0.91,-0.27,0.34,0.79,2.07,1.59,4.0
3971,448572,0.91,-0.27,0.36,-3.72,-1.04,0.67,4.0
3972,448650,0.92,-0.26,0.35,-2.99,0.12,0.67,4.0
3973,448749,0.9,-0.26,0.35,-3.96,0.43,0.3,4.0
3974,448865,0.91,-0.26,0.35,-4.94,0.85,0.79,4.0
3975,448942,0.92,-0.26,0.36,-4.94,-0.43,0.79,4.0
3976,449050,0.93,-0.24,0.36,-2.44,-0.06,1.89,4.0
3977,449119,0.92,-0.24,0.31,1.77,-0.85,0.79,4.0
3978,449227,0.92,-0.26,0.32,0.37,0.43,2.99,4.0
3979,449334,0.94,-0.25,0.35,2.32,-1.59,2.07,4.0
3980,449412,0.9,-0.23,0.3,-1.52,-4.88,-0.61,4.0
3981,449511,0.91,-0.24,0.32,-2.62,1.77,3.48,4.0
3982,449589,0.92,-0.25,0.33,-4.76,1.59,2.5,4.0
3983,449700,0.9,-0.24,0.32,-1.65,0.49,1.34,4.0
3984,449808,0.92,-0.24,0.35,0.0,2.07,2.13,4.0
3985,449881,0.91,-0.26,0.33,-1.34,-0.85,2.93,4.0
3986,449992,0.92,-0.27,0.34,-1.59,0.12,2.87,4.0
3987,450073,0.92,-0.27,0.34,-1.46,3.17,2.07,4.0
3988,450185,0.91,-0.25,0.33,-2.38,0.61,2.87,4.0
3989,450287,0.91,-0.25,0.31,-1.34,-0.49,2.01,4.0
3990,450369,0.92,-0.25,0.32,-2.44,2.44,2.32,4.0
3991,450480,0.92,-0.25,0.35,0.85,1.04,3.23,4.0
3992,450561,0.91,-0.26,0.34,2.99,-3.96,1.22,4.0
3993,450664,0.92,-0.28,0.35,2.5,8.84,-0.67,4.0
3994,450776,0.89,-0.29,0.36,-4.09,11.89,0.3,4.0
3995,450857,0.91,-0.24,0.35,-9.21,4.63,-3.78,4.0
3996,450965,0.92,-0.22,0.36,6.04,4.57,3.11,4.0
3997,451038,0.91,-0.27,0.36,15.91,-3.72,5.79,4.0
3998,451150,0.9,-0.27,0.34,5.18,-5.79,5.37,4.0
3999,451262,0.9,-0.25,0.37,7.5,1.71,5.43,4.0
4000,451344,0.9,-0.26,0.35,2.87,-0.85,1.1,4.0
4001,451513,0.91,-0.26,0.38,-1.46,-4.21,3.41,4.0
4002,451603,0.88,-0.25,0.37,4.39,2.5,0.3,4.0
4003,451711,0.88,-0.27,0.35,0.24,-0.98,1.22,4.0
4004,451819,0.89,-0.25,0.29,-2.01,-11.1,-1.89,4.0
4005,451888,0.92,-0.28,0.35,0.18,-4.7,1.22,4.0
4006,451996,0.92,-0.26,0.34,-0.55,-1.89,1.04,4.0
4007,452104,0.91,-0.27,0.34,-0.06,0.67,0.55,4.0
4008,452182,0.91,-0.25,0.35,-1.83,-0.73,2.01,4.0
4009,452281,0.91,-0.26,0.34,-0.55,1.77,3.23,4.0
4010,452359,0.92,-0.27,0.36,-0.37,5.61,1.89,4.0
4011,452467,0.91,-0.27,0.35,-5.06,6.4,0.98,4.0
4012,452571,0.9,-0.27,0.34,-8.05,4.88,-1.1,4.0
4013,452640,0.91,-0.26,0.35,-8.78,5.85,-0.55,4.0
4014,452748,0.9,-0.25,0.34,-8.9,5.3,-1.65,4.0
4015,452856,0.91,-0.26,0.34,-8.96,3.84,-1.04,4.0
4016,452934,0.9,-0.26,0.34,-6.95,-0.24,0.06,4.0
4017,453033,0.92,-0.25,0.36,-4.76,0.85,0.67,4.0
4018,453111,0.9,-0.26,0.35,-2.13,-0.67,0.73,4.0
4019,453219,0.9,-0.27,0.33,-2.74,-0.91,0.43,4.0
4020,453327,0.9,-0.27,0.34,-2.62,4.02,0.85,4.0
4021,453396,0.91,-0.25,0.33,-2.99,2.87,1.16,4.0
4022,453504,0.9,-0.26,0.34,-1.34,-1.04,0.79,4.0
4023,453613,0.91,-0.27,0.33,-2.44,2.62,1.59,4.0
4024,453694,0.91,-0.26,0.34,-4.09,-0.24,-0.3,4.0
4025,453791,0.89,-0.25,0.33,-3.78,-2.44,1.34,4.0
4026,453873,0.91,-0.26,0.35,-2.01,1.95,2.74,4.0
4027,453985,0.91,-0.25,0.35,-1.04,-0.43,2.07,4.0
4028,454104,0.91,-0.26,0.33,1.71,0.18,1.71,4.0
4029,454176,0.91,-0.26,0.33,0.85,-2.13,2.32,4.0
4030,454288,0.91,-0.26,0.32,0.79,-1.22,3.23,4.0
4031,454400,0.9,-0.25,0.33,-0.43,-1.4,3.72,4.0
4032,454482,0.91,-0.25,0.32,1.34,0.3,3.05,4.0
4033,454584,0.91,-0.27,0.35,-0.37,4.63,2.99,4.0
4034,454666,0.91,-0.27,0.35,-3.05,6.28,2.01,4.0
4035,454778,0.91,-0.27,0.35,-5.0,5.3,1.46,4.0
4036,454890,0.9,-0.27,0.33,-5.55,3.54,0.06,4.0
4037,454962,0.9,-0.26,0.32,-6.22,3.05,-0.91,4.0
4038,455074,0.92,-0.27,0.35,-8.17,6.22,-1.16,4.0
4039,455182,3.29,-4.08,-1.13,642.87,-491.95,1344.7,4.0
4040,455335,0.91,-0.27,0.33,-4.15,3.29,0.49,4.0
4041,455440,0.9,-0.25,0.36,-3.41,5.85,2.07,4.0
4042,455518,0.91,-0.27,0.36,-2.8,2.01,2.01,4.0
4043,455626,0.9,-0.27,0.37,-2.01,1.65,2.38,4.0
4044,455734,0.9,-0.27,0.37,-0.98,-2.38,0.79,4.0
4045,455803,0.88,-0.27,0.35,-1.95,-0.55,1.34,4.0
4046,455911,0.91,-0.27,0.34,-3.11,2.44,0.85,4.0
4047,455989,0.9,-0.27,0.35,-4.09,1.28,0.73,4.0
4048,456097,0.91,-0.28,0.35,-4.7,-0.06,0.06,4.0
4049,456196,0.91,-0.25,0.34,-3.78,-0.79,-0.91,4.0
4050,456274,0.88,-0.26,0.32,-1.71,-0.06,-1.95,4.0
4051,456382,0.91,-0.27,0.34,-6.71,3.41,-0.91,4.0
4052,456490,0.91,-0.26,0.35,-5.98,2.32,0.67,4.0
4053,456559,0.91,-0.26,0.36,-5.49,-2.13,1.34,4.0
4054,456663,0.91,-0.26,0.35,-2.2,0.85,1.1,4.0
4055,456741,0.92,-0.25,0.35,0.3,2.2,-0.18,4.0
4056,456848,0.91,-0.25,0.34,0.73,1.04,0.49,4.0
4057,456947,0.92,-0.26,0.35,-4.39,4.15,2.26,4.0
4058,457025,0.9,-0.25,0.35,-4.21,-0.98,2.07,4.0
4059,457132,0.9,-0.26,0.35,-6.22,3.05,3.9,4.0
4060,457241,0.9,-0.25,0.34,-10.67,-1.16,4.21,4.0
4061,457310,0.91,-0.25,0.31,-6.71,-0.43,-0.12,4.0
4062,457420,0.92,-0.27,0.34,-3.66,0.73,0.0,4.0
4063,457498,0.9,-0.25,0.31,0.06,-4.57,0.79,4.0
4064,457624,0.94,-0.27,0.32,1.71,5.24,3.41,4.0
4065,457727,0.92,-0.27,0.36,5.0,3.78,-0.37,4.0
4066,457808,0.9,-0.27,0.33,-0.06,1.28,1.34,4.0
4067,457920,0.91,-0.29,0.34,-5.49,5.73,0.79,4.0
4068,458001,0.93,-0.26,0.36,-3.66,4.21,0.0,4.0
4069,458103,0.92,-0.25,0.34,-3.35,-0.06,0.0,4.0
4070,458211,0.9,-0.25,0.33,-5.43,0.43,-0.12,4.0
4071,458292,0.92,-0.25,0.34,-5.0,0.73,0.49,4.0
4072,458404,0.9,-0.25,0.34,-4.88,-0.61,-0.24,4.0
4073,458506,0.91,-0.26,0.35,-4.09,5.3,1.1,4.0
4074,458587,0.9,-0.26,0.34,-3.23,-1.22,1.89,4.0
4075,458699,0.91,-0.26,0.33,-2.56,2.13,2.01,4.0
4076,458780,0.91,-0.26,0.33,-4.51,2.13,2.26,4.0
4077,458883,0.9,-0.27,0.33,-4.57,0.67,0.67,4.0
4078,458994,0.93,6.09,-1.36,400.06,-462.87,608.17,4.0
4079,459148,0.91,-0.28,0.34,-1.4,2.99,3.6,4.0
4080,459261,0.91,-0.28,0.35,-1.28,-0.18,2.99,4.0
4081,459330,0.9,-0.28,0.34,-2.99,1.71,3.35,4.0
4082,459437,0.9,-0.27,0.33,0.61,-1.22,1.1,4.0
4083,459553,0.9,-0.33,0.35,-4.88,0.37,0.3,4.0
4084,459631,0.9,-0.27,0.33,-6.1,1.95,2.13,4.0
4085,459730,0.91,-0.26,0.34,-1.83,3.29,3.54,4.0
4086,459808,0.91,-0.28,0.34,0.73,0.73,2.5,4.0
4087,459916,0.9,-0.27,0.34,0.37,0.79,2.38,4.0
4088,460033,0.91,-0.28,0.37,2.44,6.1,1.46,4.0
4089,460102,0.9,-0.28,0.36,-0.73,2.38,0.43,4.0
4090,460210,0.9,-0.29,0.35,-4.09,3.84,1.22,4.0
4091,460287,0.9,-0.27,0.35,-3.78,2.62,0.18,4.0
4092,460395,0.91,-0.27,0.37,-7.32,2.99,-0.61,4.0
4093,460494,0.88,-0.27,0.37,-6.22,4.33,0.06,4.0
4094,460572,0.9,-0.26,0.37,-5.24,0.49,-0.61,4.0
4095,460677,0.91,-0.28,0.36,-1.59,5.73,1.65,4.0
4096,460746,0.91,-0.27,0.37,-1.83,0.91,0.18,4.0
4097,460854,0.9,-0.27,0.36,-1.1,-1.22,1.52,4.0
4098,460961,0.9,-0.27,0.37,-2.01,-1.22,2.13,4.0
4099,461039,0.91,-0.27,0.36,-2.38,-0.18,1.83,4.0
4100,461141,0.89,-0.27,0.37,-1.52,-3.11,0.67,4.0
4101,461250,0.9,-0.27,0.35,-0.61,0.37,2.01,4.0
4102,461331,0.91,-0.28,0.34,-0.06,-0.55,1.71,4.0
4103,461442,0.9,-0.27,0.34,-0.79,-3.29,1.59,4.0
4104,461514,0.9,-0.28,0.36,-0.61,0.91,1.16,4.0
4105,461626,0.9,-0.27,0.33,-2.5,-0.06,0.37,4.0
4106,461737,0.9,-0.27,0.34,-3.72,0.49,0.3,4.0
4107,461819,0.92,-0.28,0.32,-2.44,-2.26,0.37,4.0
4108,461918,0.91,-0.29,0.33,-3.66,0.49,0.12,4.0
4109,462029,0.9,-0.27,0.3,-1.89,1.4,1.77,4.0
4110,462111,0.91,-0.28,0.33,-2.5,0.73,1.89,4.0
4111,462221,0.91,-0.26,0.33,-2.13,2.62,3.23,4.0
4112,462294,0.91,-0.28,0.33,-0.49,-1.04,3.23,4.0
4113,462405,0.89,-0.28,0.33,-2.8,4.02,1.59,4.0
4114,462517,0.92,-0.27,0.34,-4.09,0.37,0.85,4.0
